Sample ID,IC50 (uM),SMILES
NCGC00437481-01,44.6684,COC1=CC(=CC=C1)C2=N[NH]C(=C2)C(=O)NCC3=NC(=N[NH]3)C4=CC=CC=C4
NCGC00437500-01,44.6684,FC1=CC=C(C=C1)C2=N[NH]C(=C2)N3CCCC(C3)NC(=O)C4=CC=NC=C4
NCGC00437544-01,44.6684,FC1=CC=C(C=C1)C2=N[NH]C(=C2)N3CCCC(C3)NC(=O)C4=CC(=CC=C4)C#N
NCGC00437673-01,44.6684,CCCN(CC1=CC=C(F)C=C1)C(=O)C2=C(O)N=C(N=C2)C3=CC=C(C)C=C3
NCGC00437706-01,44.6684,COC1=CC=C(C=C1)C2=N[NH]C(=C2)N3CCCC(C3)NC(=O)C4=CC=C(C)N=C4
NCGC00438028-01,44.6684,CC(=O)NC1=CC=C(C=C1)C(=O)NC2CCN(C2)C3=CC(=N[NH]3)C4=CC=C(F)C=C4
NCGC00438280-01,44.6684,C[C@H]1CN(C[C@@H]1C2=NC(=NO2)C3=CC=NC=C3)C(=O)C4=N[N](C)C5=CC=CC=C45
NCGC00438299-01,44.6684,COC[C@@H]1CCCN1CC2=CC3=CC=C(C)C=C3N=C2C4=CC=C(OC)C=C4
NCGC00438709-01,44.6684,COC1=CC=C(C=C1)C2=NC3=C(C)C=CC=C3C=C2CN4CC[C@@H](O)C4
NCGC00438815-01,44.6684,CC(C)CCCC(=O)N1CCC2(CC1)NC3=CC=CC=C3NC2=O
NCGC00439134-01,44.6684,O=C(N1CCC[N]2C=C(N=C12)C3=CC=CC=C3)C4=COC=C4
NCGC00439148-01,44.6684,O=C(N1CCC[N]2C=C(N=C12)C3=CC=CC=C3)C4=CSC=C4
NCGC00439223-01,44.6684,FC1=CC=CC=C1C2=C[N]3CCCN(C(=O)C4=CC=CO4)C3=N2
NCGC00439636-01,44.6684,COCCN1CCCC2(CCN(C2)C3=NC(=CC(=N3)OC)OC)C1=O
NCGC00439774-01,44.6684,CC1=CC=C2[NH]N=C(C(=O)N3C[C@H]([C@@H](C3)C4=CC=C(F)C=C4)C(O)=O)C2=C1
NCGC00440073-01,44.6684,O=C(N1CCC\2=C(C1)\N=C3\C=C/NN3C2=O)C4=CC(=N[NH]4)C5=CC=CC=C5
NCGC00440119-01,44.6684,COC1=CC=C(NC(=O)N2CCC/3=C(C2)/N=C4/C=C(\NN4C3=O)C5=CC=CC=C5)C(=C1)C
NCGC00440149-01,44.6684,COC(=O)CNC(=O)N1CCC/2=C(C1)/N=C3/C=C(\NN3C2=O)C4=CC=CC=C4Cl
NCGC00440207-01,44.6684,O=C(N1CCC/2=C(C1)/C(=O)N3N/C=C\C3=N2)C4=CC(=N[NH]4)C5=CC=CS5
NCGC00440343-01,44.6684,O=C(CC[N]1C2=C(CCCC2)C3=C1C=CC=C3)N4CCC/5=C(C4)/C(=O)N6N/C=C\C6=N5
NCGC00440359-01,44.6684,COC1=C(C=CC=C1)C(=O)N2CCCC\3(C2)NC4=C(N=CC=C4)\N=C3NCC5=CC=CC=C5
NCGC00440407-01,44.6684,ClC1=CC=C(S1)C(=O)N2CCCC\3(C2)NC4=C(N=CC=C4)\N=C3NC5CCCC5
NCGC00440437-01,44.6684,COC1=CC=CC(=C1)NC(=O)N2CCCC\3(C2)NC4=C(N=CC=C4)\N=C3NC5CCCC5
NCGC00440439-01,44.6684,ClC1=CC=CC=C1NC(=O)N2CCCC\3(C2)NC4=C(N=CC=C4)\N=C3NC5CCCC5
NCGC00440445-01,44.6684,COC1=CC=C(NC(=O)N2CCCC\3(C2)NC4=C(N=CC=C4)\N=C3NC5CCCC5)C(=C1)C
NCGC00441027-01,44.6684,CC1=NOC(=N1)C2=CC=C(OC3CN(C3)C(=O)CC4=CC=CC=C4)C=C2
NCGC00441037-01,44.6684,CC1=NOC(=N1)C2=CC=C(OC3CN(C3)C(=O)NC4=CC(=CC=C4)F)C=C2
NCGC00441231-01,44.6684,COC(=O)C1=CC=C(NC(=O)N2CC(C2)OC3=CC(=CC=C3)C4=NC(=NO4)C)C=C1
NCGC00441514-01,44.6684,CN(C)C1=CC(=NC=N1)N2CCCC(C2)NC(=O)CC3=CC=C(F)C=C3
NCGC00441584-01,44.6684,O=C(N1CCC(C1)C2=NC(=NO2)C3=CC=CC=C3)C4=CC5=C([NH]C=N5)C=C4
NCGC00442000-01,44.6684,C[N]1N=C(C2CCN(CC2)C(=O)CC3=CC(=CC=C3)F)C4=C1CCOC4
NCGC00442048-01,44.6684,C[N]1N=C(C2CCN(CC2)C(=O)CC3=CC=CC=C3)C4=C1CCOC4
NCGC00442796-01,44.6684,COC1=CC=C(NC(=O)N2C(CC3=CC=CC=C23)C4=NC(=NO4)C(C)C)C(=C1)OC
NCGC00442800-01,44.6684,COC1=CC(=CC=C1)CNC(=O)N2C(CC3=CC=CC=C23)C4=NC(=NO4)C(C)C
NCGC00442864-01,44.6684,COCCC1=NOC(=N1)C2CC3=CC=CC=C3N2C(=O)NC4=CC5=C(OCCO5)C=C4
NCGC00443560-01,44.6684,CC1=CC(=C(C)C=C1)NC(=O)N2C[C@@H](F)C[C@H]2C(=O)N3CCC4=C(C3)C=CC=C4
NCGC00443574-01,44.6684,CC1=C(Cl)C=CC=C1NC(=O)N2C[C@@H](F)C[C@H]2C(=O)N3CCC4=C(C3)C=CC=C4
NCGC00443798-01,44.6684,OC(=O)C1=CN=C(NCC2=CC=CN=C2)N=C1C3=CC=C(Cl)C=C3
NCGC00445562-01,44.6684,COC1=C(CC(=O)NCC[N]2C=CC=C2C3=NC(=NO3)C4=CC=CC=C4)C=CC=C1
NCGC00445822-01,44.6684,CC(CC1=NC=CN=C1)NC(=O)C2=C[N]3C=C(N=C3C=C2)C4=CC=C(F)C=C4
NCGC00445891-01,44.6684,COC1=CC=C(CCC(=O)N2CCC[C@H]2C3=NC(=NO3)C4=C(Cl)C=CC=C4)C=C1
NCGC00445895-01,44.6684,ClC1=C(C=CC=C1)C2=NOC(=N2)[C@@H]3CCCN3C(=O)CC4=CC=CC=C4
NCGC00445925-01,44.6684,CC1=CC=CC=C1CC(=O)N2CCC[C@H]2C3=NC(=NO3)C4=C(Cl)C=CC=C4
NCGC00445943-01,44.6684,COC1=C(CC(=O)N2CCC[C@H]2C3=NC(=NO3)C4=CC=C(C)C=C4)C=CC=C1
NCGC00446021-01,44.6684,FC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CCCN3C(=O)CC4=CC(=CC=C4)F
NCGC00446043-01,44.6684,COC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CCCN3C(=O)COC4=CC(=CC=C4)C
NCGC00446109-01,44.6684,O=C(N1CCC[C@H]1C2=NC(=NO2)C3=CC=CC=C3)C4=CC=CS4
NCGC00446195-01,44.6684,CCOC1=CC=C(CC(=O)N2CCC[C@H]2C3=NC(=NO3)C4=CC=CC=C4)C=C1
NCGC00446217-01,44.6684,COC1=C(CC(=O)N2CCC[C@H]2C3=NC(=NO3)C4=CC(=C(OC)C=C4)OC)C=CC=C1
NCGC00446219-01,44.6684,COC1=CC=C(CCC(=O)N2CCC[C@H]2C3=NC(=NO3)C4=CC(=C(OC)C=C4)OC)C=C1
NCGC00446265-01,44.6684,COC1=C(OC)C=C(C=C1)C2=NOC(=N2)[C@@H]3CCCN3C(=O)CC4=CC=CC=C4Cl
NCGC00446293-01,44.6684,COC1=C(OC)C=C(C=C1)C2=NOC(=N2)[C@@H]3CCCN3C(=O)CC4=CC=C(F)C=C4
NCGC00446301-01,44.6684,CCOC1=CC=C(CC(=O)N2CCC[C@H]2C3=NC(=NO3)C4=CC(=C(OC)C=C4)OC)C=C1
NCGC00446375-01,44.6684,CC1=CC=C(C=N1)C(=O)N2CCC(CC2)CC3=NC(=NO3)C4=CC=C(F)C=C4
NCGC00446595-01,44.6684,COC1=C(OC)C=C(C=C1)C(=O)N2CCC(CC2)CC3=NC(=NO3)C4=CC=CC=C4
NCGC00446737-01,44.6684,BrC1=CC(=CC=C1)C/2=N/OC3(CCN(CC3)C(=O)CC4=CSC=C4)N2
NCGC00446755-01,44.6684,CC1=CC=C(C=C1)C(=O)N2CCC3(CC2)N\C(=N/O3)C4=CC=CC(=C4)Br
NCGC00446763-01,44.6684,COC1=CC=C(C=C1)C(=O)N2CCC3(CC2)N\C(=N/O3)C4=CC=CC(=C4)Br
NCGC00447027-01,44.6684,FC1=CC=CC(=C1)CC(=O)N2CCC3(CC2)N\C(=N/O3)C4=CC=C(Cl)C=C4
NCGC00447853-01,44.6684,COC1=CC=C(C=C1OC)N2CC(CC2=O)C3=NOC(=N3)C4=CC(=C(OC)C(=C4)OC)OC
NCGC00448167-01,44.6684,COC1=CC(=CC=C1)CCC(=O)NC2=CC=C(C=C2)C3=NN=C4CCCC[N]34
NCGC00448293-01,44.6684,ClC1=CC=C(C=C1)C(=O)NC2=CC(=CC=C2)C3=NN=C4CCCC[N]34
NCGC00448321-01,44.6684,FC1=CC(=CC=C1)C(=O)NC2=CC(=CC=C2)C3=NN=C4CCCC[N]34
NCGC00448367-01,44.6684,ClC1=CC=C(OCC(=O)NC2=CC(=CC=C2)C3=NN=C4CCCC[N]34)C=C1
NCGC00450196-01,44.6684,COC1=CC(=CC(=C1OC)OC)NC(=O)C2=N[N]3CC(OCC3=C2)C4=CC=C(Br)C=C4
NCGC00450410-01,44.6684,COC1=CC=C(NC(=O)CCN2\C=C/[N]3N=C4CCCCC4=C3C2=O)C=C1
NCGC00450411-01,44.6684,COC1=CC(=C(NC(=O)CCN2\C=C/[N]3N=C4CCCCC4=C3C2=O)C=C1)OC
NCGC00450437-01,44.6684,FC1=CC(=C(NC(=O)CCN2\C=C/[N]3N=C4CCCCC4=C3C2=O)C=C1)Br
NCGC00450444-01,44.6684,CC1=CC(=CC=C1F)NC(=O)CCN2\C=C/[N]3N=C4CCCCC4=C3C2=O
NCGC00450445-01,44.6684,COC1=CC(=C(NC(=O)CCN2\C=C/[N]3N=C4CCCCC4=C3C2=O)C=C1Cl)OC
NCGC00450583-01,44.6684,CCC1=NC(=NO1)C/2=C/3CCCCN3C(=O)N(CC4=C(C)C=C(C)C=C4)C2=O
NCGC00450589-01,44.6684,CCC1=NC(=NO1)C/2=C/3CCCCN3C(=O)N(CC4=C(Cl)C=CC=C4F)C2=O
NCGC00451117-01,44.6684,FC1=CC=C(CN\2C(=O)N\N=C2C3CCN(CC3)C(=O)COC4=CC=CC=C4)C=C1
NCGC00451163-01,44.6684,COC1=CC=C(CN\2C(=O)N\N=C2C3CCN(CC3)C(=O)CC4=CSC=C4)C=C1
NCGC00451721-01,44.6684,COCCN1/N=C\C(=C/C1=O)N2CCCC(C2)CC(=O)NC3=CC(=CC=C3)Cl
NCGC00452137-01,44.6684,COC1=C(OC)C(=CC(=C1)NC(=O)C2=CC=C3C(=O)N4CCCC4N(C)C3=C2)OC
NCGC00452377-01,44.6684,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC=C4C(=O)N5CCCCC5N(C)C4=C3
NCGC00453298-01,44.6684,O=C(N1CCCC(C1)C2=NOC(=N2)COC3=CC=CC=C3)C4=CC=CC=C4
NCGC00453338-01,44.6684,FC1=C(OCC2=NC(=NO2)C3CCCN(C3)C(=O)C4=CSC=C4)C=CC=C1
NCGC00453352-01,44.6684,FC1=C(OCC2=NC(=NO2)C3CCCN(C3)C(=O)C4=CN=CC=C4)C=CC=C1
NCGC00453971-01,44.6684,COC1=CC=C(CNC(=O)C2CCN(CC2)C(=O)C3=N[N]4\C=C(C)/NC(=O)C4=C3)C=C1
NCGC00453992-01,44.6684,COC1=C(C=C(Cl)C=C1)C(=O)NC2CCN(CC2)C(=O)C3=N[N]4\C=C(C)/NC(=O)C4=C3
NCGC00454023-01,44.6684,COC1=CC=CC(=C1)C(=O)NC2CCN(CC2)C(=O)C3=N[N]4\C=C(C)/NC(=O)C4=C3
NCGC00454232-01,44.6684,CC/1=C/[N]2N=NC(=C2C(=O)N1)C(=O)NCCCC3=CC=CC=C3
NCGC00454237-01,44.6684,CC/1=C/[N]2N=NC(=C2C(=O)N1)C(=O)NC3CCC4=C3C=CC=C4
NCGC00454274-01,44.6684,CC1=CC=C(CNC(=O)C2=C3[N](\C=C(/NC3=O)C4=CC=C(F)C=C4)N=N2)C=C1
NCGC00454486-01,44.6684,COC1=CC(=C(OC)C=C1)NC(=O)C2=CC(=N[NH]2)C3=CC=C[NH]3
NCGC00454491-01,44.6684,FC1=CC(=C(NC(=O)C2=CC(=N[NH]2)C3=CC=C[NH]3)C=C1)F
NCGC00454500-01,44.6684,CC1=C(NC(=O)C2=CC(=N[NH]2)C3=CC=C[NH]3)C=C(F)C=C1
NCGC00454834-01,44.6684,O=C(N1CCC(CC1)[N]2C=C(N=N2)C3=NC(=NO3)C4=CC=CC=C4)C5=CC=C6OCOC6=C5
NCGC00455026-01,44.6684,CC1=NC(=NO1)C2=C[N](N=N2)C3CCCN(C3)C(=O)C4=CC5=CC=CC=C5[NH]4
NCGC00455479-01,44.6684,CC1=CC=C(S1)C(=O)NC2CCN(CC2)C3=CC(=NC=N3)C(F)(F)F
NCGC00455545-01,44.6684,CC1=CC=C(C=C1)C(=O)NC2CCN(CC2)C3=CC(=NC(=N3)C)C(F)(F)F
NCGC00456606-01,44.6684,CC(C)CN1C(C[N]2C=CC=C2C1=O)C(=O)NCC3=CC=CS3
NCGC00456998-01,44.6684,CC1=CC=C(C)C(=C1)C2=N[N]3\C=C/N(CCNC(=O)C4=CC=CS4)C(=O)C3=C2
NCGC00457005-01,44.6684,COC1=C(OC)C=C(C=C1)C(=O)NCCN2\C=C/[N]3N=C(C=C3C2=O)C4=CC(=CC=C4C)C
NCGC00457013-01,44.6684,CC1=CC=C(C)C(=C1)C2=N[N]3\C=C/N(CCNC(=O)C4=C(Cl)C=CC=C4)C(=O)C3=C2
NCGC00457061-01,44.6684,COC1=CC=CC(=C1)C2=N[N]3\C=C/N(CCNC(=O)C4=N[N](C)C5=CC=CC=C45)C(=O)C3=C2
NCGC00457070-01,44.6684,COC1=CC=CC(=C1)C2=N[N]3\C=C/N(CCNC(=O)C4CCN(CC4)C(C)=O)C(=O)C3=C2
NCGC00457083-01,44.6684,COC1=CC=CC(=C1)C2=N[N]3\C=C/N(CCNC(=O)C4=CC=CC=C4OC)C(=O)C3=C2
NCGC00457360-01,44.6684,FC1=CC=CC=C1NC(=O)N2CCCCCC2C3=NC(=NO3)C4=CC=CN=C4
NCGC00457361-01,44.6684,O=C(N1CCCCCC1C2=NC(=NO2)C3=CC=CN=C3)C4=CSC=C4
NCGC00458156-01,44.6684,C[S+]([O-])(=O)N1CCC(C1)OC2=CC=CC=C2C3=NC(=NO3)C4CC4
NCGC00458209-01,44.6684,CC1=CC=CC(=C1)C(=O)N2CCCCCC2C3=NN=C(O3)C4=CC=CC=C4
NCGC00458308-01,44.6684,O=C(CC1=CC=CC=C1)N2CCC(CC2)CC3=NN=C([NH]3)C4=CC=CC=C4
NCGC00458511-01,44.6684,O=C1CCC2(CCC\C=C2\N1)CNC(=O)CN3C(=O)OC4=CC=CC=C34
NCGC00458722-01,44.6684,O=C(N1[C@H]2CC[C@@H]1C3=C(C2)N=C(N=C3)C4=CC=CC=C4)C5=CSC=C5
NCGC00459454-01,44.6684,[O-][S+](=O)(NCC1C[N]2C=CC=C2C(=O)N1CC3=CC=CC=C3)C4=CC=CC=C4
NCGC00463559-01,44.6684,O=C(N1CCCC\2(C1)NC3=C(N=CC=C3)\N=C2NC4CCCC4)C5=CC6=C([NH]C=N6)C=C5
NCGC00464760-01,44.6684,CC1=CC=C(NC(=O)N2C[C@H](C[C@H]2C(=O)N3CCCC3)OC4=CN=CC=C4)C=C1C
NCGC00465475-01,44.6684,O=C1CC(N(CCCCCN1)C(=O)CNC(=O)C2=CC3=CC=CC=C3[NH]2)C4=CC=CC=C4
NCGC00465526-01,44.6684,COC1=CC=C2[NH]C(=CC2=C1)C(=O)NCC(=O)N3CCCCCNC(=O)CC3C4=CC=CC=C4
NCGC00466587-01,44.6684,[O-][S+](=O)(N1CCCCCCNC(=O)[C@@H]2CCCC[C@H]12)C3=CC=CC(=C3)F
NCGC00467420-01,44.6684,O=C1CC(N(CCCCCCN1)C(=O)CNC(=O)C2=C3C=CC=CC3=CC=N2)C4=CC=CC=C4
NCGC00467428-01,44.6684,C[N]1N=C(C(=O)NCC(=O)N2CCCCCCNC(=O)CC2C3=CC=CC=C3)C4=CC=CC=C14
NCGC00467452-01,44.6684,COC1=CC=C2C=C([NH]C2=C1)C(=O)NCC(=O)N3CCCCCCNC(=O)CC3C4=CC=CC=C4
NCGC00467974-01,44.6684,COC1=CC=C2[NH]C(=CC2=C1)C(=O)N3C[C@@H](CO)[C@@H](C3)C4=CC=NC=C4
NCGC00469235-01,44.6684,CNC(=O)[C@@H]1CN(C[C@H]1CO)C(=O)C2=C(F)C=C(Br)C=C2
NCGC00470137-01,44.6684,COC(=O)C1=CC=CC(=C1)NC(=O)C2CCC3=C(C2)C=C(S3)C(=O)N4CCOCC4
NCGC00470152-01,44.6684,COC(=O)C1=CC=CC(=C1)NC(=O)C2CCC3=C(C2)C=C(S3)C(=O)N(C)C
NCGC00470742-01,44.6684,COC1=CC=CC(=C1)CC(=O)N2CCCN(C)C3=CC=CC=C23
NCGC00470743-01,44.6684,CN1CCCN(C(=O)CC2=CC=CC=C2F)C3=CC=CC=C13
NCGC00470823-01,44.6684,CCOC1=CC=C(CC(=O)N2CCCN(C)C3=CC=CC=C23)C=C1
NCGC00470868-01,44.6684,CC1=CC(=CC=C1)CC(=O)N2CCCN(C3=CC=CC=C23)[S+](C)([O-])=O
NCGC00471056-01,44.6684,CC1=CC=CC=C1NC(=O)CN\2C(=O)/C(=C(C)\N=C2C3=CC=CC(=C3)Cl)CCO
NCGC00471076-01,44.6684,CC1=C(C)C(=CC=C1)NC(=O)CN\2C(=O)/C(=C(C)\N=C2C3=CC=CC(=C3)Cl)CCO
NCGC00471283-01,44.6684,CC1=NC=C(N=C1)C(=O)NC2C[C@H]3CC[C@@H](C2)N3C(=O)C4=CC=CS4
NCGC00471318-01,44.6684,CC1=NC=C(N=C1)C(=O)NC2C[C@@H]3CC[C@H](C2)N3C(=O)C4=CC(=C(C)C=C4)F
NCGC00471506-01,44.6684,CCOC1=CC=C(NC(=O)N2C(CC3=CC=CC=C23)C4=NOC(=N4)C5CCOCC5)C=C1
NCGC00471767-01,44.6684,CN(C)C(=O)C1CN(CC12CCOCC2)C(=O)CC3=CC(=CC=C3)Cl
NCGC00472416-01,44.6684,COC1=CC=C(C=C1)N2C(C(=O)N(C)C)C3(CCCCC3)C2=O
NCGC00472525-01,44.6684,COC1=CC(=C(C=C1)C(=O)N2CCC(CC2)N3C(=O)C(O)C34CCCCC4)OC
NCGC00472989-01,44.6684,CC(C)CCN1CCC(N2CCN(CC2)C(=O)C3=CC=C(Cl)S3)C1=O
NCGC00473115-01,44.6684,CCCCCCN(CCC(=O)NCCC1=CC=CC=C1)C(=O)C2=C(C)OC(=C2)C
NCGC00473189-01,44.6684,CCC1OC2=CC=C(NC(=O)CC3=CC=C(F)C=C3)C=C2CN(CC4=CC=C(OC)C=C4)C1=O
NCGC00473356-01,44.6684,COC1=CC=C(C=C1)C2=C(C(=O)NCC3=CC=CS3)C(=NO2)C
NCGC00473405-01,44.6684,CC1=N[N](C2=CC=CC=C2)C(=C1CCC(=O)NCC=C)OC3=CC=CC=C3
NCGC00473520-01,44.6684,CCCC1=N[N](C2=CC(=CC=C2)F)C(=C1C3=CC=C(NC(C)=O)C=C3)OC(C)=O
NCGC00473810-01,44.6684,C[N]1C2=C(CN(CC2)C(=O)NC3=C(C)C=CC=C3)C4=CC(=CC=C14)F
NCGC00473829-01,44.6684,CCC1OC2=CC=C(NC(=O)C3=CC=CC=C3)C=C2CN(CC4=CC=C(OC)C=C4)C1=O
NCGC00473893-01,44.6684,COC1=CC=C(CN2CC3=CC(=CC=C3OC(C)C2=O)NC(=O)C4=CC=C5OCOC5=C4)C=C1
NCGC00474323-01,44.6684,COC1=CC=C(CCN2CC3=CC(=CC=C3OC(C)C2=O)NC(=O)C4=CC=C(F)C=C4F)C=C1
NCGC00474500-01,44.6684,COC1=CC(=C(OC)C=C1)C2=NC3=CC=C(C=C3O2)C4=C(OC)C(=C(OC)C=C4)OC
NCGC00474578-01,44.6684,CC1=CC(=CC=C1)C\2N/3\C(=C/SC3=N\C(=C2C(=O)NC4=CC=CC=C4)C)CC(=O)NC5CC5
NCGC00474635-01,44.6684,CCOC1=C(CNC(=O)C2=C(ON=C2C)C3=CC=C4OCOC4=C3)C=CC=C1
NCGC00474895-01,44.6684,CC1=CC=CC(=C1)[N]2N=C(C)C(=C2OC3=CC=CC=C3)CCC(=O)NC4CC4
NCGC00475109-01,44.6684,CCOC1=CC=CC(=C1)C/2=N/C(=O)/C(=N\N2)CCC(=O)NCCCC3=CC=CC=C3
NCGC00475138-01,44.6684,CC(C)OC1=CC=CC(=C1)C/2=N/C(=O)/C(=N\N2)CCC(=O)N3CCC(CC3)CC4=CC=CC=C4
NCGC00475280-01,44.6684,CCNC(=O)N1CCC2=CC(=C(OC)C=C2C1CNC(=O)C3=CC=C(C)C=C3)OC
NCGC00475590-01,44.6684,COC1=CC=C(NC(=O)N2CCCC(C2)C3=NOC(=N3)COC4=C(F)C=CC=C4)C(=C1)C
NCGC00477319-01,44.6684,FC(F)(F)C1=CC=C(C=C1)C(=O)N2CCC3(C2)CC4=CC=CC=C4NC3=O
NCGC00477753-01,44.6684,COC1=CC=C(C=C1)C(=O)N2CCCC(C2)C/3=N/C(=O)N(N3)C4=CC=C(Cl)C=C4
NCGC00477801-01,44.6684,COC1=CC=C(C=C1)N2N\C(=N/C2=O)C3CCCN(C3)C(=O)C4=CC=CC=C4Cl
NCGC00477805-01,44.6684,COC1=CC=C(C=C1)N2N\C(=N/C2=O)C3CCCN(C3)C(=O)C4=CC=C(Cl)N=C4
NCGC00478308-01,44.6684,CN(CC1=CC=CC=C1C(F)(F)F)C(=O)CC2=CC=CC(=C2)Cl
NCGC00478417-01,44.6684,ClC1=CC=CC=C1C(=O)N2CCC3(CC2)CC4=C(NC3=O)C=CC=C4
NCGC00479481-01,44.6684,COC1=CC=C(C=C1)C2=NC(=NC3=C2CN(CC3)C(=O)C4CC4)C5=CC=CC=C5
NCGC00479509-01,44.6684,COC1=CC=C(C=C1)C2=C3CCN(CCC3=NC(=N2)C(C)C)C(=O)NC4=CC=CC=C4
NCGC00479779-01,44.6684,COC1=CC=C(CC(=O)N2CCN(CC2)C3=NC4=NC=CC=C4O3)C=C1
NCGC00480036-01,44.6684,COC1=CC=C(C=C1)C2=NC3=C(CN(CC3)C(=O)NC4=CC=CC=C4)C(=N2)C5=CC=CC=C5
NCGC00480073-01,44.6684,CC(C)C1=NC2=C(CN(CC2)C(=O)N(C)C)C(=N1)C3=CC=C(O)C=C3
NCGC00480085-01,44.6684,CC1=NC2=C(CN(CC2)CC3=CC=CC=C3)C(=N1)C4=CC=C(O)C=C4
NCGC00480358-01,44.6684,CC(=O)NC1=CC=C(CN2CCC3=C(CC2)C(=NC(=N3)C4CC4)C5=CC=C(O)C=C5)C=C1
NCGC00480359-01,44.6684,OC1=CC=C(C=C1)C2=NC(=NC3=C2CCN(CC3)CC4=CC=CC=N4)C5CC5
NCGC00480548-01,44.6684,COC1=CC=C(CC(=O)NC[C@@H]2CC[C@H]3C[C@@H]2C3(C)C)C=C1
NCGC00373814-01,50.1187,O=C1NC2=CC=CC=C2C13CCN(C3)C(=O)C4=CC=CC=C4
NCGC00373816-01,50.1187,CC1=CC=C(C=C1)C(=O)N2CCC3(C2)C(=O)NC4=CC=CC=C34
NCGC00374569-01,50.1187,COC(=O)CNC(=O)C1=CC(=NC2=C1C=N[N]2C)C3=CC=CC=C3OC
NCGC00374587-01,50.1187,C[N]1N=CC2=C1N=C(C=C2C(=O)NCC3=CN=CC=C3)C4=CC=C(C=C4)[S+](C)([O-])=O
NCGC00374627-01,50.1187,COC(=O)CNC(=O)C1=CC(=NC2=C1C=N[N]2C)C3=CC=C(Cl)N=C3
NCGC00375147-01,50.1187,C[N]1N=CC2=C(C=C(N=C12)C3=CC=C(F)C=C3)C(=O)NC4CC4
NCGC00375175-01,50.1187,COC1=C(C=CC=C1)C2=CC(=NC3=C2C=N[N]3C)C(=O)NCC#C
NCGC00375309-01,50.1187,ClC1=CC=C(C=C1)C(=O)N2CCC3(CC2)C(=O)NC4=CC=CC=C34
NCGC00375692-01,50.1187,FC(F)(F)CN1C2CCC1CN(C2)C3=NC=CS3
NCGC00391925-01,50.1187,C[C@@H](NC(=O)NC1=CC=CC(=C1)C2=NOC(=N2)C)C3=C(C(O)=O)C(=NO3)C4=CC=C(F)C=C4
NCGC00391931-01,50.1187,C[C@@H](NC(=O)COC1=CC=CC=C1)C2=C(C(O)=O)C(=NO2)C
NCGC00391936-01,50.1187,C[C@@H](NC(=O)COC1=CC=CC=C1)C2=C(ON=C2C3=CC=C(Cl)C=C3)C(O)=O
NCGC00392002-01,50.1187,C[C@@H](NC(=O)C1=C(C)OC(=C1)C)C2=C(ON=C2C3=CC=C(F)C=C3)C(O)=O
NCGC00392079-01,50.1187,COC1=CC=C(C=C1)[C@H]2C[C@@H](O)[C@@H](O)[C@@H]2NC(=O)C3=NC4=C(S3)C=CC=C4
NCGC00392129-01,50.1187,CC(C)[C@@H]1C[C@@H](CC2=NC3=C([NH]2)N=CC=C3)\C(=C/[C@H]1CNC(=O)C(C)C)C
NCGC00392316-01,50.1187,COC1=CC=C(C=C1)C2=NOC(=C2[C@@H](C)NC(=O)CC3=CC=CC=C3)C(O)=O
NCGC00392414-01,50.1187,COC(=O)C1=CC2=C([NH]C(=N2)C[C@@H]\3C[C@@H](C(C)C)[C@H](CNC(=O)N4CCOCC4)\C=C3C)C=C1
NCGC00392931-01,50.1187,CC1=CC2=C(C=C1)[N]3[C@@H](CN[S+](C)([O-])=O)COCC3=N2
NCGC00393434-01,50.1187,COC1=CC(=CC=C1)C(=O)NC[C@]2(COC3=CC=CC(=N3)C)C[C@H](O)[C@H](O)C2
NCGC00393510-01,50.1187,C[C@@H](NC(=O)C1=N[N](N=C1C)C2=CC=CC=C2)C3=C(C(O)=O)C(=NO3)C4=CC=CN=C4
NCGC00393535-01,50.1187,C[C@@H](NC(=O)C1CCCC1)C2=C(ON=C2C3=CC=C(Cl)C=C3)C(O)=O
NCGC00393537-01,50.1187,C[C@@H](NC(=O)CC1=CC=CC=C1)C2=C(ON=C2C3=CC=C(F)C=C3)C(O)=O
NCGC00394628-01,50.1187,FC1=CC=C(CN2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC=CC=C5)[NH]C=N3)C=C1
NCGC00395164-01,50.1187,COC1=CC(=CC(=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC(=O)C4=CC=CS4)OC
NCGC00395480-01,50.1187,C[C@@H](N[S+]([O-])(=O)C1=CC=C(C)C=C1)C2=C(ON=C2C3=CC=C(F)C=C3)C(O)=O
NCGC00395796-01,50.1187,COC1=CC=CC=C1NC(=O)N2CC[C@@H](C2)C3=NN=C(O3)C4=CC=C(C)C=C4
NCGC00397869-01,50.1187,COC1=CC=C(C=C1)C(=O)N2CC[C@@H](C2)C3=NN=C(O3)C4=CC=CC=C4
NCGC00397932-01,50.1187,S=C(NC1=CC=CC(=C1)C#N)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4SCC5=CC=CO5
NCGC00398037-01,50.1187,COC1=CC=C(NC(=O)N2C[C@@H]3C[C@H](C2)\C4=C\C=C(\N[S+]([O-])(=O)C5=CC(=CC=C5)F)C(=O)N4C3)C=C1
